,Year_Birth,Education,Marital_Status,Income,Kidhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Teenhome
0,0.4335218728872259,4,4,-0.8747231395664431,1,-0.17032017796282786,-1.0398324441996714,-0.8615647658805485,-0.6614491798474453,-0.6334611487851458,-0.6321398634970958,-0.5830433328733111,-0.8056990892931061,-0.6858866249126978,-0.3904912847325628,-0.9108984919135952,-1.1661254027053516,1.5182709500531897,0,0,0,0,0,0,0,1
1,0.600447355528808,1,4,1.0454031425052428,0,1.7398390867691875,1.7229813151684228,0.44295521418938094,0.2941757533401668,0.4965325059207807,2.755097286032837,0.2650039630445307,2.6646728339504957,-0.1682363419597184,1.049344892717545,1.4843536216542683,1.2952370491768512,-0.9548306823204462,0,0,0,0,0,0,0,0
2,0.3500591315664348,1,5,-0.8162784344656239,1,-0.7493062763401486,0.8250668433737922,-0.7991617600002102,-0.5860051061747391,-0.6511865394471995,-0.6138304734996367,-0.6315031783543306,-0.4605792295230242,-0.1682363419597184,-0.7504503290950897,-0.9108984919135952,-0.8584550962200763,1.5182709500531897,1,0,0,0,0,0,0,0
3,-0.15071731635831165,4,2,-1.0228922518145214,1,1.1559043892604366,0.7559964993895899,-0.8645363375891361,-0.6111531307323078,-0.6733432777747667,-0.6504492534945548,-0.6072732556138208,-0.6906591360364119,-0.1682363419597184,-0.7504503290950897,-0.9108984919135952,-0.8584550962200763,0.2817201338663717,0,0,0,0,0,0,0,0
4,0.5169846142080169,1,4,1.1144342090904893,0,0.4037173212830628,-0.07284762842083843,-0.1899895597397648,2.6580900617516283,1.2321362183960112,3.8902794658753024,3.9964120650830335,1.2266734182418204,-0.6858866249126978,-0.3904912847325628,1.4843536216542683,0.6798964362063006,-1.779197893111658,0,0,0,0,0,0,0,1
5,0.600447355528808,1,5,0.06434704690311105,0,-1.204577396431717,0.03075788755546512,0.3062629155943541,0.6713961217036979,0.2395143413210013,0.3748765863631549,2.9787553099816244,-0.34553927626633024,0.8670642239462404,-0.030532240370035862,0.11563812818691792,0.06455582323574982,-0.5426470769248403,0,0,0,0,0,0,0,
6,0.5169846142080169,1,3,0.8358331336474863,0,1.606226910220575,-1.6614655400574927,-0.3563975754206669,3.7143070931695163,0.3946115096139716,0.228401466383482,0.07116458112045254,-0.2304993230096363,-0.6858866249126978,0.3294268039924911,0.4578170015537556,0.06455582323574982,-1.3670142877160525,0,0,0,0,0,0,0,0
7,0.2665963902456437,1,5,-0.4764362565485567,1,0.091955576002967,0.3415744354843757,-0.7724176146229224,-0.5608570816171703,-0.6467551917816861,-0.5772116935047185,-0.6557331010948404,-0.3263659507235479,-0.1682363419597184,-0.3904912847325628,-0.9108984919135952,-0.8584550962200763,0.6939037392619777,0,0,0,0,0,0,0,1
8,0.18313364892485265,1,3,-1.176214724936151,1,0.1018527742658272,0.8941371873579945,-0.8615647658805485,-0.6363011552898765,-0.7087940590988742,-0.6504492534945548,-0.6315031783543306,-0.8248724148358884,-0.6858866249126978,-0.7504503290950897,-0.9108984919135952,-1.1661254027053516,1.5182709500531897,0,0,0,0,0,0,0,1
9,-1.3191956948493866,1,5,0.7292903937268541,0,-1.4025213616889207,0.8250668433737922,3.194630616341441,0.16843563055232313,0.21735760299343407,-0.6870680334894731,0.14385434934198182,0.4213937454449628,-0.6858866249126978,-0.7504503290950897,0.4578170015537556,0.9875667426915758,0.2817201338663717,0,1,1,0,0,0,0,0
10,-1.1522702122078046,1,4,-0.3859528272571312,1,-1.259011986877448,-1.4542545081048857,-0.3266818583347915,-0.6111531307323078,-0.4916580234887158,-0.6870680334894731,-0.6557331010948404,-0.8440457403786708,1.3847145068992197,-0.030532240370035862,-0.5687196185467573,0.06455582323574982,1.1060873446575836,0,0,0,0,0,0,1,0
11,0.5169846142080169,1,5,-0.6057097122602799,1,1.7348904876377567,0.5487854674369828,-0.78727547316586,-0.6363011552898765,-0.6689119301092532,-0.6504492534945548,-0.6557331010948404,-0.7865257637503237,0.8670642239462404,-0.3904912847325628,-0.9108984919135952,-0.8584550962200763,1.1060873446575836,0,0,0,0,0,0,0,
12,0.09967090760406157,1,2,0.25817733340288884,0,-0.501876319768644,0.9632075313421968,0.4043247819777429,1.3755408093156227,0.8909224481514766,-0.6870680334894731,2.3003174732473517,2.492112904065454,1.9023647898521991,2.4891810701676533,0.7999958749205932,0.9875667426915758,0.2817201338663717,0,0,0,0,0,0,0,
13,-1.4861211774909688,1,2,-0.3620236554489352,0,-0.4523903284543431,1.34309442325531,0.6925672377107341,-0.5105610325020329,-0.5536968908059039,-0.3941177935301273,-0.5103535646517818,-0.2688459740952009,-0.1682363419597184,1.7692629814425989,0.11563812818691792,0.06455582323574982,1.1060873446575836,0,0,0,0,0,0,0,
14,0.2665963902456437,4,3,0.12035489143581685,0,-1.041273625094524,1.1013482193106017,1.5483798897839454,-0.4602649833868954,-0.5049520664852561,-0.48566474351742295,-0.6557331010948404,3.795899040974652,-0.1682363419597184,1.409303937080072,2.5108902417547814,-0.2431144832495256,0.2817201338663717,0,0,0,0,0,0,0,
15,1.2681492860951369,3,3,-1.3325732866344466,0,-1.1996287973002868,-1.5233248520890883,-0.8853373395492488,-0.5608570816171703,-0.7353821450919548,-0.5589023035072593,-0.6072732556138208,-0.5564458572369358,-0.6858866249126978,-1.4703684178201435,-0.5687196185467573,-1.1661254027053516,0.2817201338663717,1,0,0,0,0,0,1,1
16,0.600447355528808,2,4,-0.6370293628406233,1,0.5274322995688151,0.13436340353176865,-0.8704794810063111,-0.35967288515662044,-0.584716324464498,-0.6321398634970958,-0.5345834873922916,-0.6139658338652828,-0.6858866249126978,-0.3904912847325628,-0.9108984919135952,-0.8584550962200763,0.6939037392619777,0,0,0,0,0,0,0,1
17,0.5169846142080169,1,5,0.3678760075018975,0,-0.5216707162943643,-0.07284762842083843,0.7698281021340102,1.2498006865277789,0.9618240107996916,0.8509207262970915,3.9964120650830335,0.8623802329289563,0.8670642239462404,0.6893858483550179,2.5108902417547814,2.218247968632677,-0.5426470769248403,0,0,0,0,0,0,0,
18,-0.9853447295662224,3,4,0.6352115963841137,0,0.25525934734016004,1.2740240792711075,0.2527746248397785,0.9983204409520916,1.068176354772014,-0.009620603583486308,0.7253724951142162,0.7856869307578269,-0.6858866249126978,-0.030532240370035862,0.4578170015537556,0.06455582323574982,-1.3670142877160525,0,0,0,0,0,0,0,1
19,0.7673728381703901,3,4,1.3379063077466635,0,0.9728062213975232,-0.2800586603734455,1.8098782001396487,-0.007600541350658056,0.9263732294755842,-0.3758084035326684,-0.02575510984158651,-0.5947925083225005,-0.6858866249126978,-0.3904912847325628,1.142174748287431,1.6029073556621267,-1.779197893111658,0,1,1,0,0,0,0,0
20,1.0177610621327633,1,5,-0.4808305952779416,1,0.0969041751343971,-0.6599455522865585,-0.7516166126628095,-0.6363011552898765,-0.7087940590988742,-0.6504492534945548,-0.6315031783543306,-0.3647126018091126,-0.1682363419597184,-0.7504503290950897,-0.5687196185467573,-1.1661254027053516,1.1060873446575836,1,0,0,0,0,0,0,1
21,-0.3176427989998938,1,5,0.7966835704220572,0,-0.7295118798144282,1.0322778753263993,0.8708615402259865,3.5131228967089654,1.9057010635540537,2.4621470460734924,3.3664340738297804,3.9301123197741283,-0.6858866249126978,0.3294268039924911,1.142174748287431,-0.5507847897348009,-0.9548306823204462,0,0,0,0,0,0,0,0
